time_s,acceleration_g
1.820000,7.923926506e-03
1.840000,1.469549418e-02
1.860000,6.758358178e-03
1.880000,-1.357746804e-03
1.900000,-4.806638793e-03
1.920000,-1.352563744e-02
1.940000,-2.546248622e-02
1.960000,-2.181616010e-02
1.980000,-9.183694478e-04
2.000000,1.148516879e-02
2.020000,5.038680586e-04
2.040000,-1.482939067e-02
2.060000,-1.654252769e-02
2.080000,-1.240513466e-02
2.100000,-1.076887478e-02
2.120000,-3.871040511e-03
2.140000,1.286912204e-02
2.160000,2.678147986e-02
2.180000,2.789071579e-02
2.200000,2.509983129e-02
2.220000,2.137006958e-02
2.240000,4.693159021e-03
2.260000,-1.639482424e-02
2.280000,-1.764862035e-02
2.300000,-2.537011331e-03
2.320000,2.803838680e-03
2.340000,-2.983698225e-03
2.360000,2.463492084e-03
2.380000,1.437253036e-02
2.400000,4.833091638e-03
2.420000,-1.444633889e-02
2.440000,2.413952621e-03
2.460000,4.699376368e-02
2.480000,5.717682503e-02
2.500000,2.579164507e-02
2.520000,1.466856586e-02
2.540000,3.703539236e-02
2.560000,2.691393911e-02
2.580000,-3.393782075e-02
2.600000,-5.995175655e-02
2.620000,-5.616161960e-04
2.640000,6.386105365e-02
2.660000,5.194014615e-02
2.680000,6.986688130e-03
2.700000,4.145493961e-03
2.720000,1.620109891e-02
2.740000,-2.004945950e-02
2.760000,-7.033497882e-02
2.780000,-5.589465502e-02
2.800000,-7.816747842e-04
2.820000,2.109451636e-03
2.840000,-4.965166637e-02
2.860000,-7.675454283e-02
2.880000,-5.457404320e-02
2.900000,-3.706467816e-02
2.920000,-4.815398974e-02
2.940000,-4.112373975e-02
2.960000,7.130997738e-03
2.980000,5.741653266e-02
3.000000,7.265985490e-02
3.020000,5.049741547e-02
3.040000,9.925551785e-03
3.060000,-1.603510044e-02
3.080000,-1.616889853e-03
3.100000,3.363157576e-02
3.120000,3.276302990e-02
3.140000,-1.882473219e-02
3.160000,-6.069517506e-02
3.180000,-5.339781309e-02
3.200000,-4.128215835e-02
3.220000,-4.815428747e-02
3.240000,-5.760161207e-03
3.260000,9.335288008e-02
3.280000,1.159931453e-01
3.300000,-2.733625667e-04
3.320000,-1.135853107e-01
3.340000,-8.076598810e-02
3.360000,9.255482235e-03
3.380000,-1.354804607e-02
3.400000,-1.096917377e-01
3.420000,-1.208507893e-01
3.440000,-4.933927502e-02
3.460000,-3.754940010e-02
3.480000,-8.976350024e-02
3.500000,-4.864986100e-02
3.520000,1.067612946e-01
3.540000,1.973339837e-01
3.560000,1.454694840e-01
3.580000,9.818764857e-02
3.600000,1.569726854e-01
3.620000,2.020048131e-01
3.640000,1.118060426e-01
3.660000,-2.399167303e-02
3.680000,-6.789784932e-02
3.700000,-2.998715852e-02
3.720000,-6.068957903e-03
3.740000,-2.556156585e-02
3.760000,-4.385961945e-02
3.780000,-5.072282086e-02
3.800000,-5.511649835e-02
3.820000,-5.832156565e-02
3.840000,-6.927452760e-02
3.860000,-7.289786487e-02
3.880000,-4.039101170e-02
3.900000,2.263581662e-02
3.920000,6.096707972e-02
3.940000,2.874456392e-02
3.960000,-1.903767003e-02
3.980000,2.584474448e-03
4.000000,3.533745311e-02
4.020000,-2.260383844e-02
4.040000,-1.144390911e-01
4.060000,-1.059943259e-01
4.080000,-9.266485636e-03
4.100000,2.706921865e-02
4.120000,-2.475205880e-02
4.140000,-3.145297716e-02
4.160000,6.031498593e-02
4.180000,1.268610495e-01
4.200000,6.911959201e-02
4.220000,-1.952459406e-02
4.240000,-1.863198149e-02
4.260000,2.161813289e-02
4.280000,-9.809822833e-03
4.300000,-7.908552624e-02
4.320000,-6.190339416e-02
4.340000,3.437106636e-02
4.360000,9.003267843e-02
4.380000,4.396862776e-02
4.400000,-6.696253145e-02
4.420000,-1.292776891e-01
4.440000,-7.553193684e-02
4.460000,2.610734057e-02
4.480000,6.414074263e-02
4.500000,2.116783888e-02
4.520000,6.664800872e-03
4.540000,6.177155777e-02
4.560000,7.567288879e-02
4.580000,-4.700190736e-04
4.600000,-5.167255940e-02
4.620000,8.302856031e-03
4.640000,6.702143514e-02
4.660000,-6.447340598e-03
4.680000,-9.057993639e-02
4.700000,1.086275578e-02
4.720000,1.910301254e-01
4.740000,1.821892519e-01
4.760000,1.622829521e-03
4.780000,-6.559190224e-02
4.800000,5.301338492e-02
4.820000,1.036676501e-01
4.840000,-3.844845239e-02
4.860000,-1.692176520e-01
4.880000,-9.745544442e-02
4.900000,5.785044003e-02
4.920000,8.292336583e-02
4.940000,5.520874769e-05
4.960000,-3.717279563e-02
4.980000,-1.055918445e-02
5.000000,-1.058886258e-02
5.020000,-2.715658270e-02
5.040000,2.559515420e-02
5.060000,1.224366812e-01
5.080000,1.686590257e-01
5.100000,1.288908785e-01
5.120000,2.978547631e-02
5.140000,-4.717712998e-02
5.160000,-4.481683832e-02
5.180000,-3.318264734e-02
5.200000,-1.275849271e-01
5.220000,-3.007360745e-01
5.240000,-3.413233794e-01
5.260000,-1.519307804e-01
5.280000,3.646058742e-02
5.300000,1.335789110e-02
5.320000,-7.116727720e-02
5.340000,1.046391081e-02
5.360000,1.573094584e-01
5.380000,1.302766776e-01
5.400000,3.034138574e-03
5.420000,5.335435020e-02
5.440000,2.489568073e-01
5.460000,2.646804020e-01
5.480000,4.910051440e-02
5.500000,-8.293499577e-02
5.520000,1.407090412e-03
5.540000,5.051870064e-02
5.560000,-5.427234465e-02
5.580000,-4.449473074e-02
5.600000,1.960696283e-01
5.620000,3.554603391e-01
5.640000,2.167695488e-01
5.660000,1.745763913e-02
5.680000,4.468682384e-02
5.700000,1.701445163e-01
5.720000,1.361964075e-01
5.740000,1.596401726e-02
5.760000,-1.692701459e-03
5.780000,2.148643327e-02
5.800000,-6.273242033e-02
5.820000,-1.634131683e-01
5.840000,-1.263365302e-01
5.860000,-4.245260062e-02
5.880000,-6.097911318e-02
5.900000,-8.477834394e-02
5.920000,4.908163334e-02
5.940000,1.996622996e-01
5.960000,1.802001965e-01
5.980000,9.804928072e-02
6.000000,1.110306264e-01
6.020000,1.473547781e-01
6.040000,3.226237749e-02
6.060000,-1.154570896e-01
6.080000,-7.090609370e-02
6.100000,4.275331329e-02
6.120000,1.212920047e-02
6.140000,-7.885965490e-02
6.160000,-2.120168366e-02
6.180000,1.016699772e-01
6.200000,2.723588268e-02
6.220000,-1.964252550e-01
6.240000,-2.403622525e-01
6.260000,-3.634869625e-02
6.280000,1.066942757e-01
6.300000,1.996137028e-02
6.320000,-1.253881430e-01
6.340000,-1.812256175e-01
6.360000,-2.371337281e-01
6.380000,-3.408993344e-01
6.400000,-3.203588069e-01
6.420000,-8.964198839e-02
6.440000,1.488713700e-01
6.460000,1.690704862e-01
6.480000,4.210458443e-02
6.500000,-2.278995818e-04
6.520000,6.852454117e-02
6.540000,9.677174665e-02
6.560000,5.210249136e-02
6.580000,5.042125519e-02
6.600000,1.401591797e-01
6.620000,1.751613253e-01
6.640000,8.980142544e-03
6.660000,-2.461075586e-01
6.680000,-3.450754154e-01
6.700000,-2.300117235e-01
6.720000,-7.701645379e-02
6.740000,-1.345810197e-02
6.760000,4.330059896e-02
6.780000,1.824578769e-01
6.800000,2.676143473e-01
6.820000,1.384685928e-01
6.840000,-4.633875748e-02
6.860000,-8.614556989e-03
6.880000,1.853173403e-01
6.900000,2.108304902e-01
6.920000,3.944334096e-02
6.940000,-3.685165539e-02
6.960000,4.740450982e-02
6.980000,3.002976101e-02
7.000000,-1.695433603e-01
7.020000,-2.601351948e-01
7.040000,-6.856833767e-02
7.060000,1.452677900e-01
7.080000,1.128433933e-01
7.100000,-2.338085110e-03
7.120000,4.763044511e-02
7.140000,1.257758356e-01
7.160000,8.739463841e-03
7.180000,-1.427965781e-01
7.200000,-5.260732159e-02
7.220000,1.415391014e-01
7.240000,1.134050837e-01
7.260000,-1.047314094e-01
7.280000,-2.231224254e-01
7.300000,-1.586454684e-01
7.320000,-1.013025060e-01
7.340000,-1.390091269e-01
7.360000,-1.362597911e-01
7.380000,-5.443829062e-02
7.400000,-1.712942851e-02
7.420000,-6.502097357e-02
7.440000,-9.987788755e-02
7.460000,-6.286958683e-02
7.480000,-4.167278899e-03
7.500000,6.382560528e-02
7.520000,1.313629681e-01
7.540000,9.799444598e-02
7.560000,-3.001168800e-02
7.580000,-8.423087099e-02
7.600000,1.822808267e-02
7.620000,1.131867871e-01
7.640000,1.985424593e-02
7.660000,-1.195910210e-01
7.680000,-1.101407517e-01
7.700000,-9.143352915e-02
7.720000,-2.429973749e-01
7.740000,-3.775133565e-01
7.760000,-2.226091489e-01
7.780000,3.939740243e-02
7.800000,5.359908533e-02
7.820000,-8.880250371e-02
7.840000,-3.951747110e-02
7.860000,1.821048567e-01
7.880000,2.014573123e-01
7.900000,-1.320519230e-02
7.920000,-4.293182962e-02
7.940000,2.394731760e-01
7.960000,4.286310662e-01
7.980000,2.510932093e-01
8.000000,-1.306476779e-02
8.020000,-5.523728699e-02
8.040000,-2.634943429e-02
8.060000,-1.565452553e-01
8.080000,-2.997605915e-01
8.100000,-2.029108077e-01
8.120000,4.096558193e-02
8.140000,1.549024697e-01
8.160000,1.241497888e-01
8.180000,1.313403502e-01
8.200000,1.751314052e-01
8.220000,1.180895091e-01
8.240000,-9.001941574e-03
8.260000,-4.253194894e-02
8.280000,3.709478741e-02
8.300000,8.604315467e-02
8.320000,8.190916069e-03
8.340000,-1.886036741e-01
8.360000,-4.000230475e-01
8.380000,-4.524558909e-01
8.400000,-2.591065358e-01
8.420000,2.684867733e-02
8.440000,1.466600745e-01
8.460000,7.309288804e-02
8.480000,-2.023319426e-03
8.500000,3.993704078e-02
8.520000,1.188603025e-01
8.540000,1.175288922e-01
8.560000,9.463469581e-02
8.580000,1.598100160e-01
8.600000,2.462026063e-01
8.620000,2.070625504e-01
8.640000,6.858412397e-02
8.660000,2.882841884e-03
8.680000,3.334602328e-02
8.700000,1.863455582e-02
8.720000,-7.933779404e-02
8.740000,-1.031809119e-01
8.760000,4.793938408e-02
8.780000,2.175521374e-01
8.800000,2.136071102e-01
8.820000,6.230890584e-02
8.840000,-2.698460118e-02
8.860000,1.860119908e-02
8.880000,3.620075742e-02
8.900000,-7.097604852e-02
8.920000,-1.867411142e-01
8.940000,-1.198482275e-01
8.960000,9.146506281e-02
8.980000,2.060288718e-01
9.000000,1.567325969e-01
9.020000,9.581615586e-02
9.040000,1.009901136e-01
9.060000,3.918859507e-02
9.080000,-1.638899988e-01
9.100000,-3.188461114e-01
9.120000,-2.409507851e-01
9.140000,-4.461532568e-02
9.160000,2.639438868e-02
9.180000,-3.928695680e-02
9.200000,-6.920613152e-02
9.220000,-3.832226705e-02
9.240000,-8.591729180e-02
9.260000,-2.182914032e-01
9.280000,-2.524978489e-01
9.300000,-1.543421227e-01
9.320000,-9.783624609e-02
9.340000,-1.419304951e-01
9.360000,-1.598902587e-01
9.380000,-6.939470526e-02
9.400000,3.512396901e-02
9.420000,5.516509089e-02
9.440000,-6.625362070e-03
9.460000,-1.233455244e-01
9.480000,-2.369047370e-01
9.500000,-2.726042846e-01
9.520000,-1.746738505e-01
9.540000,1.273399390e-02
9.560000,1.389824799e-01
9.580000,1.538392592e-01
9.600000,1.142123426e-01
9.620000,4.092032017e-02
9.640000,-5.923607831e-02
9.660000,-1.368757189e-01
9.680000,-1.139810417e-01
9.700000,-2.400276447e-02
9.720000,1.672607055e-03
9.740000,-4.790753043e-02
9.760000,-5.532600075e-02
9.780000,2.532200658e-02
9.800000,7.621324563e-02
9.820000,1.921101623e-02
9.840000,-7.383422657e-02
9.860000,-1.115514949e-01
9.880000,-9.565790821e-02
9.900000,-7.721473542e-02
9.920000,-3.265971892e-02
9.940000,4.345263654e-02
9.960000,8.258857963e-02
9.980000,5.044275092e-02
10.000000,-1.008748379e-03
10.020000,-1.804313052e-02
10.040000,1.363627899e-02
10.060000,1.142735398e-01
10.080000,2.198236630e-01
10.100000,2.322289435e-01
10.120000,1.725974549e-01
10.140000,1.275095628e-01
10.160000,1.095405546e-01
10.180000,4.696760242e-02
10.200000,-7.056606586e-02
10.220000,-1.306681945e-01
10.240000,-5.642665658e-02
10.260000,5.436881023e-02
10.280000,9.448515878e-02
10.300000,1.379760070e-01
10.320000,2.507988565e-01
10.340000,3.003739870e-01
10.360000,1.845942937e-01
10.380000,8.155925677e-02
10.400000,1.806551368e-01
10.420000,3.044868812e-01
10.440000,1.951009790e-01
10.460000,-2.938242459e-02
10.480000,-7.735342878e-02
10.500000,1.428090346e-02
10.520000,-1.242745306e-02
10.540000,-1.598298597e-01
10.560000,-2.140385307e-01
10.580000,-1.194861407e-01
10.600000,-4.866087519e-02
10.620000,-2.273903819e-02
10.640000,1.366242561e-01
10.660000,3.631681637e-01
10.680000,3.509706030e-01
10.700000,7.817475775e-02
10.720000,-6.818395746e-02
10.740000,9.306453409e-02
10.760000,2.507358239e-01
10.780000,1.297259095e-01
10.800000,-1.038910227e-01
10.820000,-1.656490670e-01
10.840000,-8.980499087e-02
10.860000,-6.071558065e-02
10.880000,-3.191238443e-02
10.900000,1.049734287e-01
10.920000,1.937239829e-01
10.940000,9.805345461e-02
10.960000,-2.476643031e-02
10.980000,2.005568448e-02
11.000000,1.218284012e-01
11.020000,3.112715277e-02
11.040000,-1.867554800e-01
11.060000,-2.599435209e-01
11.080000,-1.175770311e-01
11.100000,5.146493654e-02
11.120000,1.129548474e-01
11.140000,1.211493249e-01
11.160000,9.310429931e-02
11.180000,-1.424500742e-02
11.200000,-1.091771794e-01
11.220000,-5.303978961e-02
11.240000,5.510381870e-02
11.260000,-1.087286572e-02
11.280000,-2.202476541e-01
11.300000,-3.295723684e-01
11.320000,-2.591676445e-01
11.340000,-1.534182321e-01
11.360000,-1.492839184e-01
11.380000,-2.050588123e-01
11.400000,-2.189595981e-01
11.420000,-1.882874840e-01
11.440000,-1.081087132e-01
11.460000,4.064476895e-02
11.480000,1.820938250e-01
11.500000,1.898655838e-01
11.520000,7.210751100e-02
11.540000,-1.368725926e-02
11.560000,1.611386976e-02
11.580000,6.982628705e-02
11.600000,5.257336160e-02
11.620000,4.226551218e-03
11.640000,-2.573224008e-02
11.660000,-7.452836794e-02
11.680000,-1.706879640e-01
11.700000,-2.516724699e-01
11.720000,-2.476007747e-01
11.740000,-1.786670147e-01
11.760000,-1.033948366e-01
11.780000,-1.209755365e-02
11.800000,1.081609493e-01
11.820000,1.783496156e-01
11.840000,1.565178846e-01
11.860000,8.477299983e-02
11.880000,2.845868521e-02
11.900000,1.736522894e-02
11.920000,9.751723343e-03
11.940000,4.994066816e-03
11.960000,2.131545800e-02
11.980000,1.182072632e-02
12.000000,-2.184670189e-02
12.020000,-4.141899811e-03
12.040000,9.358964750e-02
12.060000,1.831453332e-01
12.080000,1.317581291e-01
12.100000,-5.810649027e-02
12.120000,-2.348713732e-01
12.140000,-2.510196127e-01
12.160000,-1.045858888e-01
12.180000,4.062080271e-02
12.200000,7.068941332e-02
12.220000,4.695756402e-02
12.240000,5.282091592e-02
12.260000,6.882493362e-02
12.280000,3.039948991e-02
12.300000,-5.344191005e-02
12.320000,-1.252166795e-01
12.340000,-1.715471644e-01
12.360000,-1.877278953e-01
12.380000,-1.320737074e-01
12.400000,2.186291911e-02
12.420000,2.017217087e-01
12.440000,2.611107783e-01
12.460000,1.789493084e-01
12.480000,9.940984271e-02
12.500000,1.108041785e-01
12.520000,1.445899423e-01
12.540000,1.208124535e-01
12.560000,1.135475161e-01
12.580000,1.929152104e-01
12.600000,2.480039250e-01
12.620000,1.927996886e-01
12.640000,1.068516698e-01
12.660000,9.392272782e-02
12.680000,9.162136931e-02
12.700000,-2.985669822e-02
12.720000,-2.010063622e-01
12.740000,-2.511247896e-01
12.760000,-1.708001190e-01
12.780000,-1.022998313e-01
12.800000,-8.546967492e-02
12.820000,-2.091029696e-02
12.840000,5.940472333e-02
12.860000,1.361020200e-02
12.880000,-9.339900636e-02
12.900000,-3.334981606e-02
12.920000,1.711565143e-01
12.940000,2.017622369e-01
12.960000,-2.316515179e-02
12.980000,-1.602431685e-01
13.000000,-1.235251255e-03
13.020000,2.377513492e-01
13.040000,2.728933232e-01
13.060000,1.397310664e-01
13.080000,7.137807267e-02
13.100000,5.737325369e-02
13.120000,-3.220171892e-02
13.140000,-6.788963186e-02
13.160000,1.269032174e-01
13.180000,3.410107306e-01
13.200000,1.795688741e-01
13.220000,-2.523156835e-01
13.240000,-4.058174012e-01
13.260000,-1.079617275e-01
13.280000,2.238462747e-01
13.300000,2.390164784e-01
13.320000,5.997781982e-02
13.340000,-6.026945266e-02
13.360000,-1.192535162e-01
13.380000,-2.233750710e-01
13.400000,-2.828406029e-01
13.420000,-1.447923775e-01
13.440000,6.271778795e-02
13.460000,8.163372995e-02
13.480000,-6.766685555e-02
13.500000,-1.397791244e-01
13.520000,-4.297413038e-02
13.540000,8.656421959e-02
13.560000,1.223209156e-01
13.580000,9.989051808e-02
13.600000,1.062555842e-01
13.620000,9.216641969e-02
13.640000,-1.571955377e-02
13.660000,-1.624412615e-01
13.680000,-2.035412456e-01
13.700000,-6.476888981e-02
13.720000,1.178724072e-01
13.740000,1.417628518e-01
13.760000,-3.337297790e-02
13.780000,-2.028012850e-01
13.800000,-1.983993921e-01
13.820000,-1.289876003e-01
13.840000,-1.341477727e-01
13.860000,-1.496021210e-01
13.880000,-1.204127652e-02
13.900000,2.040289432e-01
13.920000,2.165980793e-01
13.940000,1.160391401e-03
13.960000,-1.507252085e-01
13.980000,-1.133252000e-01
14.000000,-1.093655812e-01
14.020000,-2.190742732e-01
14.040000,-1.620444208e-01
14.060000,1.529932478e-01
14.080000,3.330409955e-01
14.100000,9.712181835e-02
14.120000,-1.970062753e-01
14.140000,-9.213545392e-02
14.160000,2.143557484e-01
14.180000,1.924312686e-01
14.200000,-1.574915425e-01
14.220000,-3.276416274e-01
14.240000,-1.675326125e-01
14.260000,-5.155109729e-02
14.280000,-1.393573752e-01
14.300000,-1.508805405e-01
14.320000,3.797333878e-02
14.340000,1.267016260e-01
14.360000,-5.311933505e-02
14.380000,-1.714691963e-01
14.400000,4.029256251e-02
14.420000,2.870299479e-01
14.440000,2.244288124e-01
14.460000,4.673106625e-02
14.480000,9.322848312e-02
14.500000,2.356702821e-01
14.520000,1.231565310e-01
14.540000,-2.036440104e-01
14.560000,-3.918846815e-01
14.580000,-3.066442149e-01
14.600000,-1.366303148e-01
14.620000,-3.308537473e-02
14.640000,7.629383548e-02
14.660000,2.145771240e-01
14.680000,2.207193125e-01
14.700000,7.130998039e-02
14.720000,-2.555665192e-02
14.740000,2.047167694e-02
14.760000,8.439256765e-02
14.780000,8.321304102e-02
14.800000,5.574413778e-02
14.820000,5.316690767e-02
14.840000,6.258591904e-02
14.860000,3.799565154e-02
14.880000,-2.001430089e-02
14.900000,-8.587800935e-02
14.920000,-1.432089216e-01
14.940000,-1.601113862e-01
14.960000,-8.423789077e-02
14.980000,5.168414840e-02
15.000000,1.432563782e-01
15.020000,1.636094136e-01
15.040000,1.298225281e-01
15.060000,4.209380858e-02
15.080000,-8.705282478e-02
15.100000,-1.876971199e-01
15.120000,-1.706328636e-01
15.140000,-4.587552248e-02
15.160000,8.754180479e-02
15.180000,1.577954381e-01
15.200000,1.605326417e-01
15.220000,1.220284316e-01
15.240000,6.884908565e-02
15.260000,1.688560470e-02
15.280000,-2.662313513e-02
15.300000,-5.619805781e-02
15.320000,-7.040815376e-02
15.340000,-7.771461364e-02
15.360000,-9.190070676e-02
15.380000,-1.370935714e-01
15.400000,-1.895806792e-01
15.420000,-1.822654223e-01
15.440000,-1.333505090e-01
15.460000,-1.052178877e-01
15.480000,-7.641222406e-02
15.500000,2.288845221e-02
15.520000,1.648089051e-01
15.540000,2.109243032e-01
15.560000,1.168753814e-01
15.580000,1.645228335e-02
15.600000,-4.167780965e-03
15.620000,-2.700883395e-02
15.640000,-9.812941004e-02
15.660000,-9.876822887e-02
15.680000,2.673327236e-02
15.700000,8.500470583e-02
15.720000,-6.771954177e-02
15.740000,-2.409134100e-01
15.760000,-1.588689717e-01
15.780000,1.104344379e-01
15.800000,2.353037480e-01
15.820000,1.365489174e-01
15.840000,3.854727100e-02
15.860000,4.711273352e-02
15.880000,2.787805717e-02
15.900000,-8.823870849e-02
15.920000,-1.422725710e-01
15.940000,-4.315093159e-02
15.960000,2.728672663e-02
15.980000,-8.295456701e-02
16.000000,-2.046723203e-01
16.020000,-1.092772364e-01
16.040000,9.985315176e-02
16.060000,1.464499745e-01
16.080000,3.043545162e-02
16.100000,3.467305366e-03
16.120000,1.573551553e-01
16.140000,3.192820191e-01
16.160000,3.159661095e-01
16.180000,2.098307153e-01
16.200000,1.681360565e-01
16.220000,1.929416005e-01
16.240000,1.798644817e-01
16.260000,1.151473650e-01
16.280000,9.448167998e-02
16.300000,1.258555849e-01
16.320000,8.424937857e-02
16.340000,-4.024512308e-02
16.360000,-1.095886201e-01
16.380000,-6.557734733e-02
16.400000,-1.866103503e-02
16.420000,-8.736676573e-02
16.440000,-2.056114321e-01
16.460000,-2.151159987e-01
16.480000,-1.127541080e-01
16.500000,-3.203534744e-02
16.520000,-4.248108000e-02
16.540000,-5.432483069e-02
16.560000,2.908301844e-02
16.580000,1.456089957e-01
16.600000,1.994559554e-01
16.620000,1.841569518e-01
16.640000,1.539179337e-01
16.660000,1.341118289e-01
16.680000,1.048590556e-01
16.700000,5.523590422e-02
16.720000,-7.468517388e-03
16.740000,-5.350584124e-02
16.760000,-9.172230494e-02
16.780000,-1.379238046e-01
16.800000,-1.786880305e-01
16.820000,-1.856541931e-01
16.840000,-1.025426461e-01
16.860000,3.919672956e-02
16.880000,1.184126764e-01
16.900000,6.961058479e-02
16.920000,-5.125195235e-03
16.940000,1.909552396e-02
16.960000,5.021927293e-02
16.980000,-3.653572652e-02
17.000000,-1.493252500e-01
17.020000,-1.079679938e-01
17.040000,4.988673949e-02
17.060000,7.038464068e-02
17.080000,-1.111644028e-01
17.100000,-2.544697095e-01
17.120000,-2.068989492e-01
17.140000,-1.073239171e-01
17.160000,-1.043901211e-01
17.180000,-7.533875481e-02
17.200000,1.262231357e-01
17.220000,3.078793309e-01
17.240000,2.204730062e-01
17.260000,-2.350618170e-02
17.280000,-1.246341197e-01
17.300000,-6.664122951e-02
17.320000,-9.621869832e-02
17.340000,-2.309853055e-01
17.360000,-2.358839782e-01
17.380000,-8.079987799e-02
17.400000,-1.185094868e-02
17.420000,-1.469883338e-01
17.440000,-2.828132942e-01
17.460000,-1.904774439e-01
17.480000,2.894075597e-02
17.500000,1.025297375e-01
17.520000,9.414434743e-03
17.540000,-4.173934803e-02
17.560000,4.834757956e-02
17.580000,1.384010673e-01
17.600000,9.847769072e-02
17.620000,-9.211400993e-03
17.640000,-6.850529345e-02
17.660000,-6.048715473e-02
17.680000,-7.568937963e-02
17.700000,-1.244118749e-01
17.720000,-9.064845979e-02
17.740000,4.193348494e-02
17.760000,1.163977129e-01
17.780000,6.670036729e-03
17.800000,-1.724621891e-01
17.820000,-1.822749719e-01
17.840000,-2.088585100e-02
17.860000,5.379111807e-02
17.880000,-7.034108447e-02
17.900000,-2.086634768e-01
17.920000,-1.552932021e-01
17.940000,7.517333298e-03
17.960000,5.436026830e-02
17.980000,2.717947254e-02
18.000000,1.189146711e-01
18.020000,2.853127457e-01
18.040000,2.762072038e-01
18.060000,6.060547800e-02
18.080000,-6.581732574e-02
18.100000,5.822359219e-02
18.120000,2.156941598e-01
18.140000,1.517699595e-01
18.160000,-4.965126165e-02
18.180000,-1.369028892e-01
18.200000,-1.126279006e-01
18.220000,-1.664003130e-01
18.240000,-2.811318805e-01
18.260000,-2.334247296e-01
18.280000,3.789435380e-02
18.300000,2.838718925e-01
18.320000,2.603404997e-01
18.340000,7.151505993e-02
18.360000,5.047790475e-03
18.380000,1.071723815e-01
18.400000,1.664650660e-01
18.420000,6.128264446e-02
18.440000,-8.729213153e-02
18.460000,-1.011619735e-01
18.480000,-2.601995765e-02
18.500000,-3.767020306e-02
18.520000,-1.201761520e-01
18.540000,-1.082078437e-01
18.560000,3.066118716e-02
18.580000,9.978273081e-02
18.600000,-1.920926397e-02
18.620000,-1.203571402e-01
18.640000,3.777414560e-02
18.660000,3.355829390e-01
18.680000,4.176029104e-01
18.700000,1.938098908e-01
18.720000,-5.841757338e-02
18.740000,-9.994907229e-02
18.760000,-3.170130225e-02
18.780000,-4.408334928e-02
18.800000,-6.121619822e-02
18.820000,8.298512856e-02
18.840000,2.732475183e-01
18.860000,2.035319647e-01
18.880000,-9.026642459e-02
18.900000,-1.937219386e-01
18.920000,6.541176325e-02
18.940000,3.418172836e-01
18.960000,2.579585795e-01
18.980000,-2.277275897e-02
19.000000,-8.503316513e-02
19.020000,7.792280633e-02
19.040000,1.290566214e-01
19.060000,-2.070650108e-02
19.080000,-7.964378169e-02
19.100000,7.438884274e-02
19.120000,1.646983656e-01
19.140000,1.613759499e-02
19.160000,-1.125430294e-01
19.180000,4.102950475e-02
19.200000,2.540010221e-01
19.220000,1.537572359e-01
