time_s,acceleration_g
1.230000,1.412118675e-06
1.235000,1.438610418e-06
1.240000,1.465116380e-06
1.245000,1.491636489e-06
1.250000,1.518170675e-06
1.255000,1.544718865e-06
1.260000,1.571280988e-06
1.265000,1.597856970e-06
1.270000,1.624446741e-06
1.275000,1.651050226e-06
1.280000,1.677667355e-06
1.285000,1.704298053e-06
1.290000,1.730942249e-06
1.295000,1.757599868e-06
1.300000,1.784270839e-06
1.305000,1.810955088e-06
1.310000,1.837652540e-06
1.315000,1.864363124e-06
1.320000,1.891086764e-06
1.325000,1.917823387e-06
1.330000,1.944572920e-06
1.335000,1.971335287e-06
1.340000,1.998110415e-06
1.345000,2.024898229e-06
1.350000,2.051698655e-06
1.355000,2.078511617e-06
1.360000,2.105337042e-06
1.365000,2.132174853e-06
1.370000,2.159024976e-06
1.375000,2.185887336e-06
1.380000,2.212761857e-06
1.385000,2.239648463e-06
1.390000,2.266547078e-06
1.395000,2.293457628e-06
1.400000,2.320380036e-06
1.405000,2.347314225e-06
1.410000,2.374260120e-06
1.415000,2.401217643e-06
1.420000,2.428186719e-06
1.425000,2.455167271e-06
1.430000,2.482159222e-06
1.435000,2.509162494e-06
1.440000,2.536177011e-06
1.445000,2.563202695e-06
1.450000,2.590239470e-06
1.455000,2.617287256e-06
1.460000,2.644345978e-06
1.465000,2.671415556e-06
1.470000,2.698495913e-06
1.475000,2.725586971e-06
1.480000,2.752688651e-06
1.485000,2.779800876e-06
1.490000,2.806923566e-06
1.495000,2.834056642e-06
1.500000,2.861200027e-06
1.505000,2.888353641e-06
1.510000,2.915517404e-06
1.515000,2.942691238e-06
1.520000,2.969875064e-06
1.525000,2.997068801e-06
1.530000,3.024272370e-06
1.535000,3.051485692e-06
1.540000,3.078708686e-06
1.545000,3.105941272e-06
1.550000,3.133183370e-06
1.555000,3.160434900e-06
1.560000,3.187695780e-06
1.565000,3.214965932e-06
1.570000,3.242245273e-06
1.575000,3.269533723e-06
1.580000,3.296831200e-06
1.585000,3.324137625e-06
1.590000,3.351452914e-06
1.595000,3.378776987e-06
1.600000,3.406109762e-06
1.605000,3.433451158e-06
1.610000,3.460801092e-06
1.615000,3.488159483e-06
1.620000,3.515526247e-06
1.625000,3.542901304e-06
1.630000,3.570284571e-06
1.635000,3.597675964e-06
1.640000,3.625075402e-06
1.645000,3.652482801e-06
1.650000,3.679898079e-06
1.655000,3.707321152e-06
1.660000,3.734751937e-06
1.665000,3.762190351e-06
1.670000,3.789636310e-06
1.675000,3.817089731e-06
1.680000,3.844550529e-06
1.685000,3.872018621e-06
1.690000,3.899493922e-06
1.695000,3.926976349e-06
1.700000,3.954465818e-06
1.705000,3.981962243e-06
1.710000,4.009465539e-06
1.715000,4.036975624e-06
1.720000,4.064492410e-06
1.725000,4.092015814e-06
1.730000,4.119545750e-06
1.735000,4.147082134e-06
1.740000,4.174624878e-06
1.745000,4.202173899e-06
1.750000,4.229729110e-06
1.755000,4.257290425e-06
1.760000,4.284857758e-06
1.765000,4.312431024e-06
1.770000,4.340010137e-06
1.775000,4.367595009e-06
1.780000,4.395185554e-06
1.785000,4.422781685e-06
1.790000,4.450383317e-06
1.795000,4.477990362e-06
1.800000,4.505602732e-06
1.805000,4.533220342e-06
1.810000,4.560843102e-06
1.815000,4.588470927e-06
1.820000,4.616103729e-06
1.825000,4.643741419e-06
1.830000,4.671383910e-06
1.835000,4.699031114e-06
1.840000,4.726682943e-06
1.845000,4.754339309e-06
1.850000,4.782000123e-06
1.855000,4.809665297e-06
1.860000,4.837334742e-06
1.865000,4.865008369e-06
1.870000,4.892686090e-06
1.875000,4.920367816e-06
1.880000,4.948053458e-06
1.885000,4.975742925e-06
1.890000,5.003436129e-06
1.895000,5.031132981e-06
1.900000,5.058833390e-06
1.905000,5.086537267e-06
1.910000,5.114244522e-06
1.915000,5.141955064e-06
1.920000,5.169668805e-06
1.925000,5.197385652e-06
1.930000,5.225105517e-06
1.935000,5.252828308e-06
1.940000,5.280553934e-06
1.945000,5.308282306e-06
1.950000,5.336013331e-06
1.955000,5.363746919e-06
1.960000,5.391482978e-06
1.965000,5.419221418e-06
1.970000,5.446962147e-06
1.975000,5.474705072e-06
1.980000,5.502450104e-06
1.985000,5.530197148e-06
1.990000,5.557946115e-06
1.995000,5.585696911e-06
2.000000,5.613449444e-06
2.005000,5.641203622e-06
2.010000,5.668959352e-06
2.015000,5.696716543e-06
2.020000,5.724475100e-06
2.025000,5.752234932e-06
2.030000,5.779995945e-06
2.035000,5.807758046e-06
2.040000,5.835521142e-06
2.045000,5.863285140e-06
2.050000,5.891049945e-06
2.055000,5.918815465e-06
2.060000,5.946581606e-06
2.065000,5.974348273e-06
2.070000,6.002115374e-06
2.075000,6.029882813e-06
2.080000,6.057650496e-06
2.085000,6.085418330e-06
2.090000,6.113186219e-06
2.095000,6.140954069e-06
2.100000,6.168721786e-06
2.105000,6.196489274e-06
2.110000,6.224256438e-06
2.115000,6.252023184e-06
2.120000,6.279789416e-06
2.125000,6.307555038e-06
2.130000,6.335319956e-06
2.135000,6.363084074e-06
2.140000,6.390847296e-06
2.145000,6.418609526e-06
2.150000,6.446370668e-06
2.155000,6.474130626e-06
2.160000,6.501889304e-06
2.165000,6.529646605e-06
2.170000,6.557402434e-06
2.175000,6.585156694e-06
2.180000,6.612909287e-06
2.185000,6.640660117e-06
2.190000,6.668409088e-06
2.195000,6.696156102e-06
2.200000,6.723901062e-06
2.205000,6.751643870e-06
2.210000,6.779384430e-06
2.215000,6.807122643e-06
2.220000,6.834858413e-06
2.225000,6.862591641e-06
2.230000,6.890322229e-06
2.235000,6.918050080e-06
2.240000,6.945775096e-06
2.245000,6.973497177e-06
2.250000,7.001216227e-06
2.255000,7.028932146e-06
2.260000,7.056644835e-06
2.265000,7.084354197e-06
2.270000,7.112060131e-06
2.275000,7.139762540e-06
2.280000,7.167461325e-06
2.285000,7.195156385e-06
2.290000,7.222847622e-06
2.295000,7.250534937e-06
2.300000,7.278218230e-06
2.305000,7.305897400e-06
2.310000,7.333572350e-06
2.315000,7.361242978e-06
2.320000,7.388909184e-06
2.325000,7.416570869e-06
2.330000,7.444227933e-06
2.335000,7.471880275e-06
2.340000,7.499527794e-06
2.345000,7.527170390e-06
2.350000,7.554807963e-06
2.355000,7.582440412e-06
2.360000,7.610067635e-06
2.365000,7.637689532e-06
2.370000,7.665306001e-06
2.375000,7.692916942e-06
2.380000,7.720522254e-06
2.385000,7.748121833e-06
2.390000,7.775715580e-06
2.395000,7.803303393e-06
2.400000,7.830885169e-06
2.405000,7.858460806e-06
2.410000,7.886030204e-06
2.415000,7.913593259e-06
2.420000,7.941149869e-06
2.425000,7.968699933e-06
2.430000,7.996243347e-06
2.435000,8.023780009e-06
2.440000,8.051309816e-06
2.445000,8.078832667e-06
2.450000,8.106348456e-06
2.455000,8.133857083e-06
2.460000,8.161358443e-06
2.465000,8.188852434e-06
2.470000,8.216338952e-06
2.475000,8.243817893e-06
2.480000,8.271289155e-06
2.485000,8.298752633e-06
2.490000,8.326208224e-06
2.495000,8.353655824e-06
2.500000,8.381095329e-06
2.505000,8.408526635e-06
2.510000,8.435949637e-06
2.515000,8.463364232e-06
2.520000,8.490770315e-06
2.525000,8.518167782e-06
2.530000,8.545556527e-06
2.535000,8.572936447e-06
2.540000,8.600307436e-06
2.545000,8.627669390e-06
2.550000,8.655022203e-06
2.555000,8.682365771e-06
2.560000,8.709699988e-06
2.565000,8.737024748e-06
2.570000,8.764339948e-06
2.575000,8.791645480e-06
2.580000,8.818941239e-06
2.585000,8.846227120e-06
2.590000,8.873503017e-06
2.595000,8.900768823e-06
2.600000,8.928024433e-06
2.605000,8.955269741e-06
2.610000,8.982504640e-06
2.615000,9.009729024e-06
2.620000,9.036942787e-06
2.625000,9.064145821e-06
2.630000,9.091338021e-06
2.635000,9.118519280e-06
2.640000,9.145689490e-06
2.645000,9.172848545e-06
2.650000,9.199996338e-06
2.655000,9.227132761e-06
2.660000,9.254257708e-06
2.665000,9.281371071e-06
2.670000,9.308472743e-06
2.675000,9.335562615e-06
2.680000,9.362640581e-06
2.685000,9.389706532e-06
2.690000,9.416760362e-06
2.695000,9.443801961e-06
2.700000,9.470831222e-06
2.705000,9.497848038e-06
2.710000,9.524852298e-06
2.715000,9.551843896e-06
2.720000,9.578822723e-06
2.725000,9.605788670e-06
2.730000,9.632741629e-06
2.735000,9.659681490e-06
2.740000,9.686608147e-06
2.745000,9.713521488e-06
2.750000,9.740421406e-06
2.755000,9.767307792e-06
2.760000,9.794180535e-06
2.765000,9.821039528e-06
2.770000,9.847884660e-06
2.775000,9.874715822e-06
2.780000,9.901532905e-06
2.785000,9.928335799e-06
2.790000,9.955124394e-06
2.795000,9.981898581e-06
2.800000,1.000865825e-05
2.805000,1.003540329e-05
2.810000,1.006213359e-05
2.815000,1.008884904e-05
2.820000,1.011554954e-05
2.825000,1.014223496e-05
2.830000,1.016890521e-05
2.835000,1.019556016e-05
2.840000,1.022219972e-05
2.845000,1.024882376e-05
2.850000,1.027543218e-05
2.855000,1.030202487e-05
2.860000,1.032860171e-05
2.865000,1.035516260e-05
2.870000,1.038170742e-05
2.875000,1.040823606e-05
2.880000,1.043474842e-05
2.885000,1.046124437e-05
2.890000,1.048772382e-05
2.895000,1.051418663e-05
2.900000,1.054063272e-05
2.905000,1.056706196e-05
2.910000,1.059347424e-05
2.915000,1.061986945e-05
2.920000,1.064624747e-05
2.925000,1.067260821e-05
2.930000,1.069895153e-05
2.935000,1.072527734e-05
2.940000,1.075158551e-05
2.945000,1.077787594e-05
2.950000,1.080414852e-05
2.955000,1.083040313e-05
2.960000,1.085663965e-05
2.965000,1.088285798e-05
2.970000,1.090905801e-05
2.975000,1.093523961e-05
2.980000,1.096140269e-05
2.985000,1.098754711e-05
2.990000,1.101367278e-05
2.995000,1.103977957e-05
3.000000,1.106586738e-05
3.005000,1.109193609e-05
3.010000,1.111798559e-05
3.015000,1.114401576e-05
3.020000,1.117002650e-05
3.025000,1.119601768e-05
3.030000,1.122198919e-05
3.035000,1.124794092e-05
3.040000,1.127387276e-05
3.045000,1.129978459e-05
3.050000,1.132567630e-05
3.055000,1.135154777e-05
3.060000,1.137739888e-05
3.065000,1.140322954e-05
3.070000,1.142903961e-05
3.075000,1.145482899e-05
3.080000,1.148059756e-05
3.085000,1.150634521e-05
3.090000,1.153207182e-05
3.095000,1.155777728e-05
3.100000,1.158346147e-05
3.105000,1.160912427e-05
3.110000,1.163476558e-05
3.115000,1.166038528e-05
3.120000,1.168598325e-05
3.125000,1.171155938e-05
3.130000,1.173711355e-05
3.135000,1.176264564e-05
3.140000,1.178815555e-05
3.145000,1.181364316e-05
3.150000,1.183910834e-05
3.155000,1.186455099e-05
3.160000,1.188997099e-05
3.165000,1.191536822e-05
3.170000,1.194074257e-05
3.175000,1.196609393e-05
3.180000,1.199142216e-05
3.185000,1.201672717e-05
3.190000,1.204200883e-05
3.195000,1.206726703e-05
3.200000,1.209250166e-05
3.205000,1.211771258e-05
3.210000,1.214289970e-05
3.215000,1.216806289e-05
3.220000,1.219320203e-05
3.225000,1.221831702e-05
3.230000,1.224340773e-05
3.235000,1.226847404e-05
3.240000,1.229351585e-05
3.245000,1.231853302e-05
3.250000,1.234352546e-05
3.255000,1.236849303e-05
3.260000,1.239343563e-05
3.265000,1.241835313e-05
3.270000,1.244324542e-05
3.275000,1.246811238e-05
3.280000,1.249295389e-05
3.285000,1.251776984e-05
3.290000,1.254256011e-05
3.295000,1.256732458e-05
3.300000,1.259206314e-05
3.305000,1.261677566e-05
3.310000,1.264146204e-05
3.315000,1.266612214e-05
3.320000,1.269075586e-05
3.325000,1.271536308e-05
3.330000,1.273994367e-05
3.335000,1.276449752e-05
3.340000,1.278902452e-05
3.345000,1.281352455e-05
3.350000,1.283799748e-05
3.355000,1.286244320e-05
3.360000,1.288686159e-05
3.365000,1.291125253e-05
3.370000,1.293561591e-05
3.375000,1.295995160e-05
3.380000,1.298425949e-05
3.385000,1.300853946e-05
3.390000,1.303279139e-05
3.395000,1.305701517e-05
3.400000,1.308121066e-05
3.405000,1.310537777e-05
3.410000,1.312951636e-05
3.415000,1.315362632e-05
3.420000,1.317770753e-05
3.425000,1.320175986e-05
3.430000,1.322578321e-05
3.435000,1.324977746e-05
3.440000,1.327374247e-05
3.445000,1.329767815e-05
3.450000,1.332158435e-05
3.455000,1.334546098e-05
3.460000,1.336930790e-05
3.465000,1.339312500e-05
3.470000,1.341691216e-05
3.475000,1.344066926e-05
3.480000,1.346439618e-05
3.485000,1.348809280e-05
3.490000,1.351175901e-05
3.495000,1.353539467e-05
3.500000,1.355899968e-05
3.505000,1.358257392e-05
3.510000,1.360611725e-05
3.515000,1.362962957e-05
3.520000,1.365311076e-05
3.525000,1.367656069e-05
3.530000,1.369997924e-05
3.535000,1.372336631e-05
3.540000,1.374672175e-05
3.545000,1.377004546e-05
3.550000,1.379333732e-05
3.555000,1.381659720e-05
3.560000,1.383982499e-05
3.565000,1.386302057e-05
3.570000,1.388618381e-05
3.575000,1.390931460e-05
3.580000,1.393241281e-05
3.585000,1.395547833e-05
3.590000,1.397851103e-05
3.595000,1.400151079e-05
3.600000,1.402447751e-05
3.605000,1.404741104e-05
3.610000,1.407031128e-05
3.615000,1.409317810e-05
3.620000,1.411601139e-05
3.625000,1.413881102e-05
3.630000,1.416157687e-05
3.635000,1.418430882e-05
3.640000,1.420700675e-05
3.645000,1.422967055e-05
3.650000,1.425230008e-05
3.655000,1.427489523e-05
3.660000,1.429745588e-05
3.665000,1.431998191e-05
3.670000,1.434247319e-05
3.675000,1.436492962e-05
3.680000,1.438735105e-05
3.685000,1.440973738e-05
3.690000,1.443208849e-05
3.695000,1.445440424e-05
3.700000,1.447668453e-05
3.705000,1.449892923e-05
3.710000,1.452113822e-05
3.715000,1.454331138e-05
3.720000,1.456544858e-05
3.725000,1.458754972e-05
3.730000,1.460961465e-05
3.735000,1.463164328e-05
3.740000,1.465363546e-05
3.745000,1.467559109e-05
3.750000,1.469751004e-05
3.755000,1.471939219e-05
3.760000,1.474123741e-05
3.765000,1.476304560e-05
3.770000,1.478481662e-05
3.775000,1.480655035e-05
3.780000,1.482824668e-05
3.785000,1.484990548e-05
3.790000,1.487152663e-05
3.795000,1.489311001e-05
3.800000,1.491465550e-05
3.805000,1.493616297e-05
3.810000,1.495763231e-05
3.815000,1.497906340e-05
3.820000,1.500045610e-05
3.825000,1.502181031e-05
3.830000,1.504312589e-05
3.835000,1.506440274e-05
3.840000,1.508564071e-05
3.845000,1.510683971e-05
3.850000,1.512799959e-05
3.855000,1.514912025e-05
3.860000,1.517020156e-05
3.865000,1.519124339e-05
3.870000,1.521224563e-05
3.875000,1.523320816e-05
3.880000,1.525413085e-05
3.885000,1.527501358e-05
3.890000,1.529585623e-05
3.895000,1.531665868e-05
3.900000,1.533742080e-05
3.905000,1.535814248e-05
3.910000,1.537882359e-05
3.915000,1.539946402e-05
3.920000,1.542006363e-05
3.925000,1.544062231e-05
3.930000,1.546113994e-05
3.935000,1.548161639e-05
3.940000,1.550205154e-05
3.945000,1.552244527e-05
3.950000,1.554279746e-05
3.955000,1.556310799e-05
3.960000,1.558337674e-05
3.965000,1.560360358e-05
3.970000,1.562378839e-05
3.975000,1.564393104e-05
3.980000,1.566403143e-05
3.985000,1.568408943e-05
3.990000,1.570410490e-05
3.995000,1.572407774e-05
4.000000,1.574400782e-05
4.005000,1.576389502e-05
4.010000,1.578373922e-05
4.015000,1.580354029e-05
4.020000,1.582329812e-05
4.025000,1.584301257e-05
4.030000,1.586268354e-05
4.035000,1.588231089e-05
4.040000,1.590189451e-05
4.045000,1.592143427e-05
4.050000,1.594093006e-05
4.055000,1.596038175e-05
4.060000,1.597978921e-05
4.065000,1.599915233e-05
4.070000,1.601847099e-05
4.075000,1.603774506e-05
4.080000,1.605697442e-05
4.085000,1.607615895e-05
4.090000,1.609529853e-05
4.095000,1.611439304e-05
4.100000,1.613344235e-05
4.105000,1.615244634e-05
4.110000,1.617140489e-05
4.115000,1.619031789e-05
4.120000,1.620918519e-05
4.125000,1.622800670e-05
4.130000,1.624678228e-05
4.135000,1.626551181e-05
4.140000,1.628419517e-05
4.145000,1.630283224e-05
4.150000,1.632142289e-05
4.155000,1.633996702e-05
4.160000,1.635846448e-05
4.165000,1.637691517e-05
4.170000,1.639531896e-05
4.175000,1.641367572e-05
4.180000,1.643198535e-05
4.185000,1.645024771e-05
4.190000,1.646846268e-05
4.195000,1.648663015e-05
4.200000,1.650474998e-05
4.205000,1.652282207e-05
4.210000,1.654084628e-05
4.215000,1.655882251e-05
4.220000,1.657675061e-05
4.225000,1.659463048e-05
4.230000,1.661246199e-05
4.235000,1.663024503e-05
4.240000,1.664797946e-05
4.245000,1.666566517e-05
4.250000,1.668330203e-05
4.255000,1.670088994e-05
4.260000,1.671842875e-05
4.265000,1.673591836e-05
4.270000,1.675335864e-05
4.275000,1.677074947e-05
4.280000,1.678809073e-05
4.285000,1.680538230e-05
4.290000,1.682262405e-05
4.295000,1.683981587e-05
4.300000,1.685695764e-05
4.305000,1.687404922e-05
4.310000,1.689109051e-05
4.315000,1.690808139e-05
4.320000,1.692502172e-05
4.325000,1.694191139e-05
4.330000,1.695875028e-05
4.335000,1.697553827e-05
4.340000,1.699227523e-05
4.345000,1.700896105e-05
4.350000,1.702559561e-05
4.355000,1.704217878e-05
4.360000,1.705871044e-05
4.365000,1.707519047e-05
4.370000,1.709161876e-05
4.375000,1.710799518e-05
4.380000,1.712431961e-05
4.385000,1.714059193e-05
4.390000,1.715681202e-05
4.395000,1.717297976e-05
4.400000,1.718909503e-05
4.405000,1.720515771e-05
4.410000,1.722116767e-05
4.415000,1.723712480e-05
4.420000,1.725302898e-05
4.425000,1.726888009e-05
4.430000,1.728467800e-05
4.435000,1.730042260e-05
4.440000,1.731611377e-05
4.445000,1.733175138e-05
4.450000,1.734733532e-05
4.455000,1.736286547e-05
4.460000,1.737834170e-05
4.465000,1.739376389e-05
4.470000,1.740913194e-05
4.475000,1.742444571e-05
4.480000,1.743970508e-05
4.485000,1.745490995e-05
4.490000,1.747006018e-05
4.495000,1.748515565e-05
4.500000,1.750019626e-05
4.505000,1.751518187e-05
4.510000,1.753011238e-05
4.515000,1.754498765e-05
4.520000,1.755980757e-05
4.525000,1.757457202e-05
4.530000,1.758928088e-05
4.535000,1.760393403e-05
4.540000,1.761853136e-05
4.545000,1.763307274e-05
4.550000,1.764755805e-05
4.555000,1.766198718e-05
4.560000,1.767636000e-05
4.565000,1.769067640e-05
4.570000,1.770493626e-05
4.575000,1.771913946e-05
4.580000,1.773328588e-05
4.585000,1.774737539e-05
4.590000,1.776140790e-05
4.595000,1.777538326e-05
4.600000,1.778930137e-05
4.605000,1.780316211e-05
4.610000,1.781696536e-05
4.615000,1.783071099e-05
4.620000,1.784439890e-05
4.625000,1.785802896e-05
4.630000,1.787160106e-05
4.635000,1.788511507e-05
4.640000,1.789857088e-05
4.645000,1.791196838e-05
4.650000,1.792530743e-05
4.655000,1.793858793e-05
4.660000,1.795180976e-05
4.665000,1.796497279e-05
4.670000,1.797807692e-05
4.675000,1.799112202e-05
4.680000,1.800410798e-05
4.685000,1.801703467e-05
4.690000,1.802990199e-05
4.695000,1.804270980e-05
4.700000,1.805545801e-05
4.705000,1.806814648e-05
4.710000,1.808077511e-05
4.715000,1.809334377e-05
4.720000,1.810585234e-05
4.725000,1.811830072e-05
4.730000,1.813068878e-05
4.735000,1.814301640e-05
4.740000,1.815528348e-05
4.745000,1.816748989e-05
4.750000,1.817963551e-05
4.755000,1.819172024e-05
4.760000,1.820374395e-05
4.765000,1.821570652e-05
4.770000,1.822760784e-05
4.775000,1.823944780e-05
4.780000,1.825122628e-05
4.785000,1.826294316e-05
4.790000,1.827459832e-05
4.795000,1.828619166e-05
4.800000,1.829772304e-05
4.805000,1.830919237e-05
4.810000,1.832059952e-05
4.815000,1.833194437e-05
4.820000,1.834322681e-05
4.825000,1.835444673e-05
4.830000,1.836560401e-05
4.835000,1.837669854e-05
4.840000,1.838773019e-05
4.845000,1.839869886e-05
4.850000,1.840960443e-05
4.855000,1.842044678e-05
4.860000,1.843122580e-05
4.865000,1.844194137e-05
4.870000,1.845259339e-05
4.875000,1.846318173e-05
4.880000,1.847370628e-05
4.885000,1.848416692e-05
4.890000,1.849456355e-05
4.895000,1.850489604e-05
4.900000,1.851516429e-05
4.905000,1.852536817e-05
4.910000,1.853550758e-05
4.915000,1.854558240e-05
