time_s,acceleration_g
1.915000,1.990659024e-03
1.920000,1.717155404e-03
1.925000,1.408980902e-03
1.930000,1.078570503e-03
1.935000,7.392334762e-04
1.940000,4.050252884e-04
1.945000,9.034753204e-05
1.950000,-1.914276496e-04
1.955000,-4.304230540e-04
1.960000,-6.230331882e-04
1.965000,-7.736179488e-04
1.970000,-8.938270565e-04
1.975000,-9.991333601e-04
1.980000,-1.103383467e-03
1.985000,-1.213192408e-03
1.990000,-1.324346220e-03
1.995000,-1.421859981e-03
2.000000,-1.484117478e-03
2.005000,-1.489986468e-03
2.010000,-1.426497130e-03
2.015000,-1.294145677e-03
2.020000,-1.107521021e-03
2.025000,-8.907135623e-04
2.030000,-6.692429059e-04
2.035000,-4.619847656e-04
2.040000,-2.767750901e-04
2.045000,-1.116834118e-04
2.050000,3.891613030e-05
2.055000,1.768758120e-04
2.060000,2.955117495e-04
2.065000,3.800276411e-04
2.070000,4.125603501e-04
2.075000,3.786690622e-04
2.080000,2.715415230e-04
2.085000,9.202820672e-05
2.090000,-1.544233842e-04
2.095000,-4.608084457e-04
2.100000,-8.187284643e-04
2.105000,-1.215243025e-03
2.110000,-1.628824937e-03
2.115000,-2.028072971e-03
2.120000,-2.375505216e-03
2.125000,-2.635675399e-03
2.130000,-2.784074905e-03
2.135000,-2.812673248e-03
2.140000,-2.729914219e-03
2.145000,-2.556206885e-03
2.150000,-2.318316430e-03
2.155000,-2.046095713e-03
2.160000,-1.772816836e-03
2.165000,-1.537500409e-03
2.170000,-1.385972136e-03
2.175000,-1.367892805e-03
2.180000,-1.529279327e-03
2.185000,-1.902625730e-03
2.190000,-2.498176546e-03
2.195000,-3.299540018e-03
2.200000,-4.265024598e-03
2.205000,-5.333856795e-03
2.210000,-6.434843426e-03
2.215000,-7.494703078e-03
2.220000,-8.444245934e-03
2.225000,-9.222318865e-03
2.230000,-9.779061734e-03
2.235000,-1.008056173e-02
2.240000,-1.011585225e-02
2.245000,-9.904682830e-03
2.250000,-9.501945995e-03
2.255000,-8.993967253e-03
2.260000,-8.484285290e-03
2.265000,-8.071534784e-03
2.270000,-7.827091257e-03
2.275000,-7.781982593e-03
2.280000,-7.929284602e-03
2.285000,-8.240835751e-03
2.290000,-8.689508732e-03
2.295000,-9.265055365e-03
2.300000,-9.975053698e-03
2.305000,-1.083105854e-02
2.310000,-1.182872127e-02
2.315000,-1.293414079e-02
2.320000,-1.408485786e-02
2.325000,-1.520509801e-02
2.330000,-1.622656723e-02
2.335000,-1.710334430e-02
2.340000,-1.781360604e-02
2.345000,-1.834911105e-02
2.350000,-1.870033402e-02
2.355000,-1.884683800e-02
2.360000,-1.875842805e-02
2.365000,-1.840585854e-02
2.370000,-1.777457775e-02
2.375000,-1.687389382e-02
2.380000,-1.573693103e-02
2.385000,-1.441156209e-02
2.390000,-1.294653263e-02
2.395000,-1.137870228e-02
2.400000,-9.726567975e-03
2.405000,-7.992668198e-03
2.410000,-6.173969018e-03
2.415000,-4.275926819e-03
2.420000,-2.323934491e-03
2.425000,-3.666034388e-04
2.430000,1.530864014e-03
2.435000,3.299676196e-03
2.440000,4.879702303e-03
2.445000,6.224804717e-03
2.450000,7.300724890e-03
2.455000,8.081788616e-03
2.460000,8.555325238e-03
2.465000,8.737897692e-03
2.470000,8.697175933e-03
2.475000,8.564429697e-03
2.480000,8.522661590e-03
2.485000,8.766774177e-03
2.490000,9.449328027e-03
2.495000,1.063751489e-02
2.500000,1.230472233e-02
2.505000,1.436277363e-02
2.510000,1.671795218e-02
2.515000,1.931936969e-02
2.520000,2.217184849e-02
2.525000,2.530586657e-02
2.530000,2.872218452e-02
2.535000,3.234339418e-02
2.540000,3.600032893e-02
2.545000,3.946150375e-02
2.550000,4.249114465e-02
2.555000,4.490912271e-02
2.560000,4.662959727e-02
2.565000,4.766943744e-02
2.570000,4.813191356e-02
2.575000,4.817738018e-02
2.580000,4.798991250e-02
2.585000,4.774297914e-02
2.590000,4.756504237e-02
2.595000,4.750946930e-02
2.600000,4.753821850e-02
2.605000,4.752911493e-02
2.610000,4.730923823e-02
2.615000,4.670532766e-02
2.620000,4.559343908e-02
2.625000,4.393026025e-02
2.630000,4.175767377e-02
2.635000,3.918479218e-02
2.640000,3.636050256e-02
2.645000,3.345037151e-02
2.650000,3.062558881e-02
2.655000,2.806299912e-02
2.660000,2.594872795e-02
2.665000,2.447560802e-02
2.670000,2.382644798e-02
2.675000,2.414032617e-02
2.680000,2.546676722e-02
2.685000,2.772126062e-02
2.690000,3.066145088e-02
2.695000,3.390152985e-02
2.700000,3.697012252e-02
2.705000,3.939751495e-02
2.710000,4.080115383e-02
2.715000,4.093530250e-02
2.720000,3.968664934e-02
2.725000,3.702599287e-02
2.730000,3.295083122e-02
2.735000,2.745871753e-02
2.740000,2.057160892e-02
2.745000,1.239785856e-02
2.750000,3.191587088e-03
2.755000,-6.633712350e-03
2.760000,-1.655684909e-02
2.765000,-2.604957173e-02
2.770000,-3.468355235e-02
2.775000,-4.219927645e-02
2.780000,-4.851399668e-02
2.785000,-5.367594677e-02
2.790000,-5.779271466e-02
2.795000,-6.096427379e-02
2.800000,-6.323990560e-02
2.805000,-6.460453668e-02
2.810000,-6.499239792e-02
2.815000,-6.432413016e-02
2.820000,-6.256107862e-02
2.825000,-5.976309295e-02
2.830000,-5.612720842e-02
2.835000,-5.198367148e-02
2.840000,-4.773976881e-02
2.845000,-4.378702526e-02
2.850000,-4.040922143e-02
2.855000,-3.773189288e-02
2.860000,-3.573385737e-02
2.865000,-3.430894385e-02
2.870000,-3.334154069e-02
2.875000,-3.275795724e-02
2.880000,-3.253624093e-02
2.885000,-3.268429829e-02
2.890000,-3.321105982e-02
2.895000,-3.410996862e-02
2.900000,-3.535630587e-02
2.905000,-3.690644262e-02
2.910000,-3.868920168e-02
2.915000,-4.059362977e-02
2.920000,-4.246874557e-02
2.925000,-4.414621794e-02
2.930000,-4.547750590e-02
2.935000,-4.635858194e-02
2.940000,-4.671623934e-02
2.945000,-4.645493573e-02
2.950000,-4.539700586e-02
2.955000,-4.326618058e-02
2.960000,-3.974757477e-02
2.965000,-3.461270711e-02
2.970000,-2.785307271e-02
2.975000,-1.975095960e-02
2.980000,-1.084383969e-02
2.985000,-1.793222438e-03
2.990000,6.782966476e-03
2.995000,1.444220286e-02
3.000000,2.096790742e-02
3.005000,2.633976843e-02
3.010000,3.066105482e-02
3.015000,3.408700755e-02
3.020000,3.677922716e-02
3.025000,3.888520922e-02
3.030000,4.052880610e-02
3.035000,4.180121922e-02
3.040000,4.275317433e-02
3.045000,4.339385062e-02
3.050000,4.369682168e-02
3.055000,4.360571369e-02
3.060000,4.303360546e-02
3.065000,4.186238014e-02
3.070000,3.996024576e-02
3.075000,3.723230366e-02
3.080000,3.369582993e-02
3.085000,2.954256379e-02
3.090000,2.513902666e-02
3.095000,2.093880967e-02
3.100000,1.733032944e-02
3.105000,1.448979734e-02
3.110000,1.231881798e-02
3.115000,1.050681651e-02
3.120000,8.690365550e-03
3.125000,6.625602391e-03
3.130000,4.281802742e-03
3.135000,1.809666139e-03
3.140000,-5.909584555e-04
3.145000,-2.825382475e-03
3.150000,-4.995532571e-03
3.155000,-7.383744213e-03
3.160000,-1.034234469e-02
3.165000,-1.414445375e-02
3.170000,-1.885878339e-02
3.175000,-2.428969646e-02
3.180000,-2.999350836e-02
3.185000,-3.536004912e-02
3.190000,-3.973815876e-02
3.195000,-4.257786727e-02
3.200000,-4.355478585e-02
3.205000,-4.263798921e-02
3.210000,-4.007240964e-02
3.215000,-3.627591519e-02
3.220000,-3.168981537e-02
3.225000,-2.664703949e-02
3.230000,-2.131504312e-02
3.235000,-1.573023686e-02
3.240000,-9.889937929e-03
3.245000,-3.838325935e-03
3.250000,2.306283570e-03
3.255000,8.392085665e-03
3.260000,1.430518191e-02
3.265000,2.001594622e-02
3.270000,2.556411959e-02
3.275000,3.098770756e-02
3.280000,3.623408270e-02
3.285000,4.109631751e-02
3.290000,4.519630652e-02
3.295000,4.801015487e-02
3.300000,4.892194346e-02
3.305000,4.730258568e-02
3.310000,4.262402546e-02
3.315000,3.461356804e-02
3.320000,2.342254091e-02
3.325000,9.746167855e-03
3.330000,-5.180883060e-03
3.335000,-1.975557370e-02
3.340000,-3.231635972e-02
3.345000,-4.149376201e-02
3.350000,-4.647565084e-02
3.355000,-4.709570578e-02
3.360000,-4.373359427e-02
3.365000,-3.709718785e-02
3.370000,-2.799665785e-02
3.375000,-1.720009016e-02
3.380000,-5.398064749e-03
3.385000,6.760059218e-03
3.390000,1.862672780e-02
3.395000,2.956809024e-02
3.400000,3.903729954e-02
3.405000,4.667430601e-02
3.410000,5.237670734e-02
3.415000,5.629820283e-02
3.420000,5.876594633e-02
3.425000,6.014652432e-02
3.430000,6.071447794e-02
3.435000,6.057737498e-02
3.440000,5.968768596e-02
3.445000,5.793348400e-02
3.450000,5.526294717e-02
3.455000,5.177895350e-02
3.460000,4.775116819e-02
3.465000,4.353234105e-02
3.470000,3.941592036e-02
3.475000,3.550720735e-02
3.480000,3.167860953e-02
3.485000,2.763847649e-02
3.490000,2.308310826e-02
3.495000,1.785639463e-02
3.500000,1.203785411e-02
3.505000,5.920225225e-03
3.510000,-1.017825631e-04
3.515000,-5.665486998e-03
3.520000,-1.052777382e-02
3.525000,-1.457419367e-02
3.530000,-1.776933116e-02
3.535000,-2.010132703e-02
3.540000,-2.156931112e-02
3.545000,-2.222741089e-02
3.550000,-2.225797090e-02
3.555000,-2.202547360e-02
3.560000,-2.207157057e-02
3.565000,-2.304110208e-02
3.570000,-2.555929789e-02
3.575000,-3.009620709e-02
3.580000,-3.685347595e-02
3.585000,-4.569893605e-02
3.590000,-5.616467729e-02
3.595000,-6.751565524e-02
3.600000,-7.888319781e-02
3.605000,-8.943747013e-02
3.610000,-9.855082644e-02
3.615000,-1.058945785e-01
3.620000,-1.114284002e-01
3.625000,-1.152842845e-01
3.630000,-1.175975819e-01
3.635000,-1.183683383e-01
3.640000,-1.174262033e-01
3.645000,-1.145225207e-01
3.650000,-1.095081684e-01
3.655000,-1.025099487e-01
3.660000,-9.401665733e-02
3.665000,-8.482878088e-02
3.670000,-7.588916347e-02
3.675000,-6.806228459e-02
3.680000,-6.194315530e-02
3.685000,-5.775178563e-02
3.690000,-5.532495916e-02
3.695000,-5.418004207e-02
3.700000,-5.361294367e-02
3.705000,-5.280341415e-02
3.710000,-5.092043526e-02
3.715000,-4.723107321e-02
3.720000,-4.121031440e-02
3.725000,-3.263377642e-02
3.730000,-2.162470434e-02
3.735000,-8.632993029e-03
3.740000,5.653333528e-03
3.745000,2.043740087e-02
3.750000,3.494299102e-02
3.755000,4.851106131e-02
3.760000,6.065290549e-02
3.765000,7.107208129e-02
3.770000,7.967424636e-02
3.775000,8.657219393e-02
3.780000,9.207387648e-02
3.785000,9.663206481e-02
3.790000,1.007468383e-01
3.795000,1.048413119e-01
3.800000,1.091571692e-01
3.805000,1.137182248e-01
3.810000,1.183800142e-01
3.815000,1.229356638e-01
3.820000,1.272120438e-01
3.825000,1.310910665e-01
3.830000,1.344333963e-01
3.835000,1.369440287e-01
3.840000,1.380649326e-01
3.845000,1.369803262e-01
3.850000,1.327715769e-01
3.855000,1.246855714e-01
3.860000,1.124208739e-01
3.865000,9.632012237e-02
3.870000,7.739099541e-02
3.875000,5.714291618e-02
3.880000,3.729166893e-02
3.885000,1.942363716e-02
3.890000,4.715582037e-03
3.895000,-6.219541611e-03
3.900000,-1.333186131e-02
3.905000,-1.699467312e-02
3.910000,-1.777856801e-02
3.915000,-1.621527300e-02
3.920000,-1.262747628e-02
3.925000,-7.076775670e-03
3.930000,5.613141709e-04
3.935000,1.043307938e-02
3.940000,2.252122663e-02
3.945000,3.650724124e-02
3.950000,5.172296497e-02
3.955000,6.719403660e-02
3.960000,8.174859835e-02
3.965000,9.415716649e-02
3.970000,1.032799503e-01
3.975000,1.082110309e-01
3.980000,1.084110089e-01
3.985000,1.038097595e-01
3.990000,9.485051654e-02
3.995000,8.244995885e-02
4.000000,6.787051032e-02
4.005000,5.253010648e-02
4.010000,3.779355948e-02
4.015000,2.478759852e-02
4.020000,1.426368710e-02
4.025000,6.515484157e-03
4.030000,1.355247054e-03
4.035000,-1.836302751e-03
4.040000,-3.966930877e-03
4.045000,-5.995992427e-03
4.050000,-8.648236520e-03
4.055000,-1.217119637e-02
4.060000,-1.624431993e-02
4.065000,-2.010603328e-02
4.070000,-2.287469373e-02
4.075000,-2.394371216e-02
4.080000,-2.328386501e-02
4.085000,-2.151887078e-02
4.090000,-1.974183014e-02
4.095000,-1.915892885e-02
4.100000,-2.072094803e-02
4.105000,-2.489527604e-02
4.110000,-3.164901300e-02
4.115000,-4.060424851e-02
4.120000,-5.124811347e-02
4.125000,-6.307092018e-02
4.130000,-7.556519227e-02
4.135000,-8.811106860e-02
4.140000,-9.984928214e-02
4.145000,-1.096622303e-01
4.150000,-1.163356668e-01
4.155000,-1.188797988e-01
4.160000,-1.168932272e-01
4.165000,-1.108040683e-01
4.170000,-1.018498771e-01
4.175000,-9.175815431e-02
4.180000,-8.222219114e-02
4.185000,-7.437077230e-02
4.190000,-6.844946849e-02
4.195000,-6.384772336e-02
4.200000,-5.945348948e-02
4.205000,-5.416919988e-02
4.210000,-4.735533397e-02
4.215000,-3.901672857e-02
4.220000,-2.968544939e-02
4.225000,-2.010627687e-02
4.230000,-1.091416629e-02
4.235000,-2.466676154e-03
4.240000,5.117579088e-03
4.245000,1.178867356e-02
4.250000,1.740167754e-02
4.255000,2.166973580e-02
4.260000,2.425198278e-02
4.265000,2.490364057e-02
4.270000,2.358419436e-02
4.275000,2.046103383e-02
4.280000,1.582480357e-02
4.285000,9.991731421e-03
4.290000,3.268414785e-03
4.295000,-4.000174348e-03
4.300000,-1.134727842e-02
4.305000,-1.814739247e-02
4.310000,-2.368389475e-02
4.315000,-2.731361539e-02
4.320000,-2.865523625e-02
4.325000,-2.770464468e-02
4.330000,-2.481357779e-02
4.335000,-2.053975773e-02
4.340000,-1.544711360e-02
4.345000,-9.964148695e-03
4.350000,-4.378607495e-03
4.355000,1.030800264e-03
4.360000,5.812139330e-03
4.365000,9.243849009e-03
4.370000,1.043824595e-02
4.375000,8.662249689e-03
4.380000,3.760593511e-03
4.385000,-3.532011478e-03
4.390000,-1.160271887e-02
4.395000,-1.838573858e-02
4.400000,-2.208730145e-02
4.405000,-2.191513762e-02
4.410000,-1.846505592e-02
4.415000,-1.354590962e-02
4.420000,-9.486658939e-03
4.425000,-8.233195720e-03
4.430000,-1.065972257e-02
4.435000,-1.641336859e-02
4.440000,-2.432995063e-02
4.445000,-3.315697951e-02
4.450000,-4.216904657e-02
4.455000,-5.134742363e-02
4.460000,-6.106676350e-02
4.465000,-7.152415674e-02
4.470000,-8.228592157e-02
4.475000,-9.223764992e-02
4.480000,-9.996723114e-02
4.485000,-1.043510948e-01
4.490000,-1.050072283e-01
4.495000,-1.023785953e-01
4.500000,-9.744110360e-02
4.505000,-9.124083544e-02
4.510000,-8.453109550e-02
4.515000,-7.767807246e-02
4.520000,-7.081837495e-02
4.525000,-6.410829256e-02
4.530000,-5.788546983e-02
4.535000,-5.265888053e-02
4.540000,-4.896912993e-02
4.545000,-4.722763940e-02
4.550000,-4.761648730e-02
4.555000,-5.005068187e-02
4.560000,-5.414710085e-02
4.565000,-5.915915648e-02
4.570000,-6.390963921e-02
4.575000,-6.682102750e-02
4.580000,-6.613780739e-02
4.585000,-6.034526743e-02
4.590000,-4.866442264e-02
4.595000,-3.142426014e-02
4.600000,-1.013623519e-02
4.605000,1.278532372e-02
4.610000,3.456424424e-02
4.615000,5.267243433e-02
4.620000,6.531048616e-02
4.625000,7.163788004e-02
4.630000,7.173969733e-02
4.635000,6.640119402e-02
4.640000,5.679689905e-02
4.645000,4.419488551e-02
4.650000,2.975134896e-02
4.655000,1.443862672e-02
4.660000,-8.907715861e-04
4.665000,-1.535424749e-02
4.670000,-2.790517565e-02
4.675000,-3.733540587e-02
4.680000,-4.248932133e-02
4.685000,-4.265579972e-02
4.690000,-3.797855846e-02
4.695000,-2.965672479e-02
4.700000,-1.975434255e-02
4.705000,-1.059925091e-02
4.710000,-3.957670176e-03
4.715000,-3.130552125e-04
4.720000,1.428485085e-03
4.725000,3.648863285e-03
4.730000,9.236231844e-03
4.735000,2.061335725e-02
4.740000,3.894972165e-02
4.745000,6.383231299e-02
4.750000,9.345844623e-02
4.755000,1.251977257e-01
4.760000,1.562504567e-01
4.765000,1.841498559e-01
4.770000,2.069855285e-01
4.775000,2.233864260e-01
4.780000,2.324093367e-01
4.785000,2.334881020e-01
4.790000,2.265188055e-01
4.795000,2.120406208e-01
4.800000,1.913868325e-01
4.805000,1.666705537e-01
4.810000,1.405381195e-01
4.815000,1.157328002e-01
4.820000,9.460509712e-02
4.825000,7.873553465e-02
4.830000,6.878714540e-02
4.835000,6.460381410e-02
4.840000,6.546967569e-02
4.845000,7.039421370e-02
4.850000,7.830866511e-02
4.855000,8.813298318e-02
